"No.","Time","Source","Destination","Protocol","Length","Info"
"7925","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7926","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7927","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7928","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7929","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7930","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7931","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7932","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7933","44.940171","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7934","44.940716","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7935","44.941185","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7936","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7937","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7938","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7939","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7940","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7941","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7942","44.941347","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7943","44.944699","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7944","44.951535","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.170? Tell 10.18.110.113"
"7945","44.952546","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"7946","44.954300","fe80::55c8:78da:925b:294e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 3c:52:82:e0:ef:87"
"7947","44.955032","10.18.110.249","103.144.182.237","QUIC","76","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7948","44.957916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7949","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7950","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7951","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7952","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7953","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7954","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7955","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7956","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7957","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7958","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7959","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7960","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7961","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7962","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7963","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7964","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7965","44.961651","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7966","44.962341","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7967","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7968","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7969","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7970","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7971","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7972","44.962697","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7973","44.962752","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7974","44.963045","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7975","44.974849","10.18.110.249","103.144.182.237","QUIC","76","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7976","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7977","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7978","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7979","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7980","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7981","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7982","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7983","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7984","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7985","44.976916","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7986","44.977888","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7987","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7988","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7989","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7990","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7991","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7992","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7993","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7994","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7995","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7996","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7997","45.031520","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"7998","45.032942","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"7999","45.033448","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8000","45.033448","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8001","45.033448","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8002","45.033448","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8003","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8004","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8005","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8006","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8007","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8008","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8009","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8010","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8011","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8012","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8013","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8014","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8015","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8016","45.038535","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8017","45.038535","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"8018","45.039773","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"8019","45.040570","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"8020","45.041078","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"8021","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8022","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8023","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8024","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8025","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8026","45.042340","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8027","45.043526","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8028","45.043526","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8029","45.043526","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8030","45.043526","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8031","45.044049","10.18.110.249","103.144.182.237","QUIC","75","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"8032","45.045897","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8033","45.049341","10.18.110.249","103.144.182.237","QUIC","81","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"8034","45.051502","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8035","45.051502","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8036","45.051502","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8037","45.051502","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8038","45.051502","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"8039","45.051502","103.144.182.237","10.18.110.249","QUIC","297","Protected Payload (KP0)"
"8040","45.054771","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"8041","45.054771","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"8042","45.057356","10.18.110.249","103.144.182.237","QUIC","76","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"8043","45.061067","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=1036 Ack=1216 Win=246 Len=0"
"8044","45.073356","103.144.182.237","10.18.110.249","QUIC","68","Protected Payload (KP0)"
"8045","45.161696","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"8046","45.375005","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"8047","45.375005","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"8048","45.375005","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"8049","45.375005","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"8050","45.464635","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.125? Tell 10.18.110.254"
"8051","45.464635","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"8052","45.464635","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"8053","45.568724","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.219? Tell 10.18.110.254"
"8054","45.568724","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.219? Tell 10.18.110.254"
"8055","45.569474","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x5502fdd7"
"8056","45.569474","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"8057","45.569474","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"8058","45.569474","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"8059","45.668506","CloudNet_be:34:3f","Broadcast","ARP","42","Who has 10.18.110.221? Tell 10.18.110.108"
"8060","45.668506","Ubiquiti_60:22:f7","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.4"
"8061","45.873805","10.18.110.155","10.18.110.255","BROWSER","243","Host Announcement UP3PLG-OKTARINA, Workstation, Server, NT Workstation"
"8062","45.975708","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.170? Tell 10.18.110.113"
"8063","45.975708","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"8064","45.976417","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"8065","45.977822","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"8066","45.997791","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"8067","45.998134","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"8068","46.014524","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=1059 Ack=1243 Win=246 Len=0"
"8069","46.180656","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.134? Tell 10.18.110.254"
"8070","46.180656","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"8071","46.282641","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"8072","46.385582","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"8073","46.386411","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"8074","46.386411","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"8075","46.386411","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"8076","46.491818","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"8077","46.494421","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.219? Tell 10.18.110.254"
"8078","46.589892","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"8079","46.610157","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"8080","46.610157","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"8081","46.610157","Ubiquiti_60:22:61","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.5"
"8082","46.692122","CloudNet_be:34:3f","Broadcast","ARP","42","Who has 10.18.110.221? Tell 10.18.110.108"
"8083","46.696689","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"8084","46.696951","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"8085","46.897136","10.18.110.71","10.18.110.255","UDP","77","46497  >  15600 Len=35"
"8086","46.999442","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"8087","47.018297","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"8088","47.018862","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"8089","47.035722","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=1082 Ack=1270 Win=246 Len=0"
"8090","47.065957","10.18.110.249","74.125.24.113","QUIC","1288","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8091","47.066274","10.18.110.249","74.125.24.113","QUIC","1292","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8092","47.066443","10.18.110.249","74.125.24.113","QUIC","1292","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8093","47.066602","10.18.110.249","74.125.24.113","QUIC","1003","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8094","47.097840","74.125.24.113","10.18.110.249","QUIC","69","Protected Payload (KP0)"
"8095","47.097840","74.125.24.113","10.18.110.249","QUIC","65","Protected Payload (KP0)"
"8096","47.102223","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0x5502fdd7"
"8097","47.103548","192.168.1.1","255.255.255.255","DHCP","782","DHCP ACK      - Transaction ID 0x5502fdd7"
"8098","47.121344","74.125.24.113","10.18.110.249","QUIC","66","Protected Payload (KP0)"
"8099","47.124878","10.18.110.249","74.125.24.113","QUIC","75","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8100","47.150179","74.125.24.113","10.18.110.249","QUIC","714","Protected Payload (KP0)"
"8101","47.150179","74.125.24.113","10.18.110.249","QUIC","150","Protected Payload (KP0)"
"8102","47.151288","10.18.110.249","74.125.24.113","QUIC","77","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8103","47.181058","10.18.110.249","74.125.24.113","QUIC","75","Protected Payload (KP0), DCID=d79fba7de261ca8d"
"8104","47.205376","3a:2b:26:4e:f6:12","Broadcast","ARP","60","Who has 192.168.1.166? (ARP Probe)"
"8105","47.205376","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"8106","47.208770","74.125.24.113","10.18.110.249","QUIC","66","Protected Payload (KP0)"
"8107","47.224871","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"8108","47.264160","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"8109","47.411276","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"8110","47.411276","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"8111","47.411276","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"8112","47.411644","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"8113","47.696610","10.18.110.249","74.125.68.190","UDP","1128","63168  >  443 Len=1086"
"8114","47.729596","74.125.68.190","10.18.110.249","UDP","71","443  >  63168 Len=29"
"8115","47.743053","74.125.68.190","10.18.110.249","UDP","118","443  >  63168 Len=76"
"8116","47.743053","74.125.68.190","10.18.110.249","UDP","65","443  >  63168 Len=23"
"8117","47.744631","10.18.110.249","74.125.68.190","UDP","79","63168  >  443 Len=37"
"8118","47.753340","10.18.110.249","74.125.68.190","UDP","76","63168  >  443 Len=34"
"8119","47.784708","74.125.68.190","10.18.110.249","UDP","68","443  >  63168 Len=26"
"8120","47.818634","3a:2b:26:4e:f6:12","Broadcast","ARP","60","Who has 192.168.1.166? (ARP Probe)"
"8121","47.845670","10.18.110.249","10.18.110.167","TCP","164","55431  >  8009 [PSH, ACK] Seq=991 Ack=991 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"8122","47.857469","10.18.110.167","10.18.110.249","TCP","164","8009  >  55431 [PSH, ACK] Seq=991 Ack=1101 Win=1058 Len=110 [TCP segment of a reassembled PDU]"
"8123","47.905078","10.18.110.249","10.18.110.167","TCP","54","55431  >  8009 [ACK] Seq=1101 Ack=1101 Win=511 Len=0"
"8124","47.921157","HonHaiPr_a0:23:af","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.154"
"8125","48.039035","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"8126","48.039317","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"8127","48.056126","10.18.110.249","74.125.24.101","TLSv1.2","406","Application Data"
